,Unnamed: 0,Glycan,ID,Immunogenic,Link,species,class,domain,family,genus,kingdom,order,phylum
7406,7406,Glc(b1-4)GlcAOPyr(b1-4)Fuc(a1-3)Glc,GBID15691,Unknown,None,,Actinobacteria,Bacteria,Mycobacteriaceae,Mycobacterium,Bacteria,Actinomycetales,Actinobacteria
7407,7407,D-RhaOMe(a1-2)D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-2)D-Rha,GBID15692,Unknown,None,Pseudomonas savastanoi,Gammaproteobacteria,Bacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria
7408,7408,Gal(a1-3)GlcNAc(a1-3)RhaOMe,GBID15696,Unknown,None,Shigella dysenteriae,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Shigella,Bacteria,Enterobacterales,Proteobacteria
7409,7409,Glc(b1-6)Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHep,GBID15703,Unknown,None,Pectobacterium carotovorum,Gammaproteobacteria,Bacteria,Pectobacteriaceae,Pectobacterium,Bacteria,Enterobacterales,Proteobacteria
7410,7410,Gal(a1-3)Man(a1-3)Glc(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcA,GBID15704,Unknown,None,,Actinobacteria,Bacteria,Micrococcaceae,Glutamicibacter,Bacteria,Actinomycetales,Actinobacteria
7411,7411,[Gal(b1-2)]Man(a1-6)Man,GBID15708,Unknown,None,,Lecanoromycetes,Eukarya,Collemataceae,,Fungi,Peltigerales,Ascomycota
7412,7412,Glc(a1-2)Glc(a1-6)Glc(a1-6)Glc,GBID15709,Unknown,None,Leuconostoc mesenteroides,Bacilli,Bacteria,Leuconostocaceae,Leuconostoc,Bacteria,Lactobacillales,Firmicutes
7413,7413,Glc(b1-4)Gal(b1-4)[Glc(b1-2)]D-Fuc,GBID15710,Unknown,None,,Dicotyledons,Eukarya,,,Plantae,Lamiales,Angiosperms
7414,7414,Xyl(a1-6)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc-ol,GBID15718,Unknown,None,Nicotiana tabacum,Dicotyledons,Eukarya,Solanaceae,Nicotiana,Plantae,Solanales,Angiosperms
7415,7415,Fuc(a1-2)Gal(b1-2)Xyl(a1-6)[Xyl(a1-6)Glc(b1-4)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc-ol,GBID15720,Unknown,None,Acer pseudoplatanus,Dicotyledons,Eukarya,Sapindaceae,Acer,Plantae,Sapindales,Angiosperms
7416,7416,Xyl(b1-3)Xyl(b1-4)Rha(a1-4)[Qui(b1-2)]D-Fuc,GBID15721,Unknown,None,Gypsophila paniculata,Dicotyledons,Eukarya,Caryophyllaceae,Gypsophila,Plantae,Caryophyllales,Angiosperms
7417,7417,Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,GBID15722,Unknown,N,"Acer pseudoplatanus, Actinidia chinensis, Allium cepa, Apium graveolens oulce, Arachis hypogaea, Asparagus officinalis, Citrus sinensis, Cocos nucifera, Corylus avellana, Daucus carota, Fragaria ananassa, Glycine max, Juglans regia, Lupinus luteus, Malus domestica, Musa acuminata, Persea americana, Physcomitrella patens, Pistacia vera, Pisum sativum, Prunus dulcis sativa, Pyrus communis williams, Solanum lycopersicum, Solanum tuberosum, Vaccinium myrtillus, Vigna radiata radiata","Dicotyledons, Monocotyledons , Bryopsida, Pinopsida",Eukarya,"Sapindaceae, Actinidiaceae, Amaryllidaceae, Apiaceae, Fabaceae, Asparagaceae, Rutaceae, Arecaceae, Betulaceae, Rosaceae, Juglandaceae, Musaceae, Lauraceae, Funariaceae, Pinaceae, Anacardiaceae, Solanaceae, Ericaceae","Acer, Actinidia, Allium, Apium, Arachis, Asparagus, Citrus, Cocos, Corylus, Daucus, Fragaria, Glycine, Juglans, Lupinus, Malus, Musa, Persea, Physcomitrella, Pistacia, Pisum, Prunus, Pyrus, Solanum, Vaccinium, Vigna",Plantae,"Sapindales, Ericales, Asparagales, Apiales, Fabales, Arecales, Fagales, Rosales, Zingiberales, Laurales, Funariales, Pinales, Solanales","Angiosperms, Bryophyta, Coniferophyta "
7418,7418,Kdo(a2-8)Kdo(a2-4)Kdo(a2-6)GlcN(b1-6)GlcOPN,GBID15723,Unknown,None,Salmonella minnesota,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
7419,7419,Gal(a1-4)NeuNAcOAc(a2-3)Gal(b1-3)GalNAc(b1-4)Gal,GBID15724,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
7420,7420,Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID15726,Unknown,None,"Phaseolus vulgaris, Rattus norvegicus","Dicotyledons, Mammalia",Eukarya,"Fabaceae, Muridae","Phaseolus, Rattus","Plantae, Animalia","Fabales, Rodentia","Angiosperms, Chordata"
7421,7421,Glc(a1-6)GalNAc(a1-3)[Glc(b1-4)]FucNAc(a1-3)[GlcNAc(b1-4)]GlcNAcGro,GBID15727,Unknown,None,Yersinia kristensenii,Gammaproteobacteria,Bacteria,Yersiniaceae,Yersinia,Bacteria,Enterobacterales,Proteobacteria
7422,7422,Glc(b1-3)GalNAc(b1-4)Glc(a1-4)[Glc(b1-3)]GalNAc,GBID15730,Unknown,None,Clostridioides difficile,Clostridia,Bacteria,Peptostreptococcaceae,Clostridioides,Bacteria,Clostridiales,Firmicutes
7423,7423,Gal(a1-4)Rha(b1-3)Rha,GBID15732,Unknown,None,Bradyrhizobium japonicum,Alphaproteobacteria,Bacteria,Bradyrhizobiaceae,Bradyrhizobium,Bacteria,Rhizobiales,Proteobacteria
7424,7424,Glc(b1-3)Rha(a1-2)Ara,GBID15740,Unknown,None,"Aralia elata, Frantzia pittieri, Frantzia talamancensis, ","Dicotyledons, Monocotyledons ",Eukarya,"Araliaceae, Cucurbitaceae, Asparagaceae, Lardizabalaceae","Aralia, Frantzia, ",Plantae,"Apiales, Cucurbitales, Asparagales, Ranunculales",Angiosperms
7425,7425,Glc(b1-4)[GalOAcAOLac(b1-3)]GalOAcA(b1-4)GlcA(b1-4)Glc,GBID15743,Unknown,None,Stenotrophomonas maltophilia,Gammaproteobacteria,Bacteria,Xanthomonadaceae,Stenotrophomona,Bacteria,Xanthomonadales,Proteobacteria
7426,7426,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID15744,Unknown,N,Sus scrofa,Mammalia,Eukarya,Suidae,Sus,Animalia,Artiodactyla,Chordata
7427,7427,GlcNAc(b1-4)GlcA(b1-3)Gal(b1-3)GalNAc,GBID15746,Unknown,O,Caenorhabditis elegans,Chromadorea,Eukarya,Rhabditidae,Caenorhabditis,Animalia,Rhabditida,Nematoda
7428,7428,Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID15753,Unknown,N,Bos taurus,Mammalia,Eukarya,Bovidae,Bos,Animalia,Artiodactyla,Chordata
7429,7429,Gal(a1-3)Rha(b1-4)Glc(b1-6)GalfOAc(b1-6)Gal(b1-3)GalNAcOAcOP(a1-6)Gal,GBID15754,Unknown,None,Streptococcus sanguinis,Bacilli,Bacteria,Streptococcaceae,Streptococcus,Bacteria,Lactobacillales,Firmicutes
7430,7430,D-FucNAc(a1-2)QuiNAc(b1-3)RhaOAc(a1-4)GalA(b1-3)D-FucNAc,GBID15755,Unknown,None,Pseudomonas putida,Gammaproteobacteria,Bacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria
7431,7431,NeuNAc(a2-4)GlcNAc(b1-3)[NeuNAc(a2-6)]Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc,GBID15757,Unknown,O,Rattus norvegicus,Mammalia,Eukarya,Muridae,Rattus,Animalia,Rodentia,Chordata
7432,7432,Gal(a1-2)[Sug(b1-3)GalOAc(a1-3)]Man(a1-4)Rha(a1-3)Gal,GBID15758,Unknown,None,Pectobacterium atrosepticum,Gammaproteobacteria,Bacteria,Pectobacteriaceae,Pectobacterium,Bacteria,Enterobacterales,Proteobacteria
7433,7433,Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-2)[Man(a1-2)Man(a1-2)Man(a1-6)]Man(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc,GBID15760,Unknown,None,,Eurotiomycetes,Eukarya,Trichocomaceae,Aspergillus,Fungi,Eurotiales,Ascomycota
7434,7434,[Gal(b1-3)]Gal(a1-3)Glc(b1-3)[Gal(b1-4)]Gal(b1-4)[Rha(a1-3)]Gal(a1-2)Gal,GBID15762,Unknown,None,Lactobacillus delbrueckii,Bacilli,Bacteria,Lactobacillaceae,Lactobacillus,Bacteria,Lactobacillales,Firmicutes
7435,7435,Glc(b1-2)Glc(a1-2)FrufOBzOCin,GBID15764,Unknown,None,Polygala tenuifolia,Dicotyledons,Eukarya,Polygalaceae,Polygala,Plantae,Fabales,Angiosperms
7436,7436,ManOP(a1-3)Man(a1-3)Man(a1-2)ManN,GBID15769,Unknown,None,Nakazawaea holstii,Saccharomycetes,Eukarya,undetermined,Nakazawaea,Fungi,Saccharomycetales,Ascomycota
7437,7437,Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID15770,Unknown,N,Rattus norvegicus,Mammalia,Eukarya,Muridae,Rattus,Animalia,Rodentia,Chordata
7438,7438,DDManHep(a1-6)GlcN(a1-4)[DDManHep(a1-2)]GalA(a1-3)[GalA(b1-7)LDManHep(a1-7)]LDManHepOPEtn(a1-3)[Glc(b1-4)]LDManHep(a1-5)[AraN(b1-8)][Kdo(a2-4)]Kdo,GBID15771,Unknown,None,Proteus mirabilis,Gammaproteobacteria,Bacteria,Morganellaceae,Proteus,Bacteria,Enterobacterales,Proteobacteria
7439,7439,ManOAc(a1-3)Man(a1-3)ManOAc,GBID15774,Unknown,None,,Agaricomycetes,Eukarya,,,Fungi,,Basidiomycota
7440,7440,Rha(a1-4)Rha(a1-3)D-Rha(a1-3)Rha,GBID15776,Unknown,None,Pseudomonas syringae,Gammaproteobacteria,Bacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria
7441,7441,GlcA(b1-2)Man(a1-4)[Araf(a1-3)]GlcA(b1-2)[Araf(a1-5)Araf(a1-3)]Man(a1-4)GlcA,GBID15778,Unknown,None,Nicotiana tabacum,Dicotyledons,Eukarya,Solanaceae,Nicotiana,Plantae,Solanales,Angiosperms
7442,7442,Man(a1-2)ManOPEtn(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)ManOPEtn(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID15779,Unknown,None,Penicillium nordicum,Eurotiomycetes,Eukarya,Trichocomaceae,Penicillium,Fungi,Eurotiales,Ascomycota
7443,7443,Gal(a1-3)Gal(b1-4)GlcNAc(b1-4)[GalNAc(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID15784,Unknown,N,Sus scrofa,Mammalia,Eukarya,Suidae,Sus,Animalia,Artiodactyla,Chordata
7444,7444,Galf(b1-3)Gal(a1-3)Galf(b1-3)[Gal(a1-2)]Gal(a1-3)Galf,GBID15787,Unknown,None,Klebsiella pneumoniae,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Klebsiella,Bacteria,Enterobacterales,Proteobacteria
7445,7445,Rha(a1-4)Glc(b1-4)[Rha(a1-2)]Glc,GBID15788,Unknown,None,,Monocotyledons ,Eukarya,Arecaceae,,Plantae,Arecales,Angiosperms
7446,7446,6dTalOAc(a1-2)6dTal(a1-3)6dTalOAc,GBID15792,Yes,None,"Aggregatibacter actinomycetemcomitans, Agrobacterium rubi, Haemophilus parainfluenzae","Gammaproteobacteria, Alphaproteobacteria",Bacteria,"Pasteurellaceae, Rhizobiaceae","Aggregatibacter, Agrobacterium, Haemophilus",Bacteria,"Pasteurellales, Rhizobiales",Proteobacteria
7447,7447,D-RhaNFo(a1-2)D-RhaNFo(a1-2)D-RhaNFo(a1-2)D-RhaNFo(a1-3)D-RhaNFo(a1-2)D-RhaNFo,GBID15793,Unknown,None,"Brucella abortus, Brucella melitensis",Alphaproteobacteria,Bacteria,Brucellaceae,Brucella,Bacteria,Rhizobiales,Proteobacteria
7448,7448,GlcNAc(b1-3)[D-FucNAc(a1-2)]Rha(a1-3)Rha(a1-3)Gal(a1-3)GlcNAc,GBID15794,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
7449,7449,GlcNBut(a1-4)GalNAc(a1-3)GalNAc(b1-2)GlcOP(a1-3)GlcNBut,GBID15796,Unknown,None,Hafnia alvei,Gammaproteobacteria,Bacteria,Hafniaceae,Hafnia,Bacteria,Enterobacterales,Proteobacteria
7450,7450,Col(a1-2)Gal(b1-2)[Col(a1-4)]GlcNAc,GBID15797,Unknown,None,,Gammaproteobacteria,Bacteria,Aeromonadaceae,Aeromonas,Bacteria,Aeromonadales,Proteobacteria
7451,7451,[D-FucNFo(a1-4)]GalA(a1-4)GalNAc(a1-4)GalNAc(a1-3)GalNAc(b1-3)GalA,GBID15798,Unknown,None,Providencia alcalifaciens,Gammaproteobacteria,Bacteria,Morganellaceae,Providencia,Bacteria,Enterobacterales,Proteobacteria
7452,7452,Fuc(a1-2)[Gal(a1-3)]Gal(b1-3)GalNAc(a1-3)GlcNAc(b1-4)Fuc,GBID15799,Yes,None,,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
7453,7453,GlcNAc(b1-3)D-Rha(a1-3)[Glc(a1-6)]GlcNAc(b1-2)Gal-ol,GBID15803,Unknown,None,Lactococcus lactis,Bacilli,Bacteria,Streptococcaceae,Lactococcus,Bacteria,Lactobacillales,Firmicutes
7454,7454,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID15804,Unknown,N,MurineLeukemia Virus,Virus,Virus,Retroviridae,Gammaretrovirus,Virus,Ortervirales,Virus
7455,7455,GlcA(a1-3)Man(b1-4)GlcA,GBID15805,Unknown,None,,Zygomycetes,Eukarya,Mucoraceae,,Fungi,Mucorales,Zygomycota
7456,7456,Glc(a1-2)Glc(a1-2)[GlcN(b1-3)]Gal(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcOPN(b1-6)GlcOPN,GBID15808,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
7457,7457,GlcNAc(a1-4)ManNAcA(b1-3)FucNAcNMe(b1-6)[LDManHep(a1-4)]GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)[GlcA(a1-2)[GlcN(a1-7)]LDManHep(a1-3)]LDManHep(a1-5)KdoOPEtn,GBID15810,Unknown,None,Bordetella pertussis,Betaproteobacteria,Bacteria,Alcaligenaceae,Bordetella,Bacteria,Burkholderiales,Proteobacteria
7458,7458,Glc(b1-3)GlcOAc(b1-3)[Glc(b1-2)]GlcOFer(a1-2)FrufOBzOFer,GBID15814,Unknown,None,"Polygala fallax, Polygala tenuifolia",Dicotyledons,Eukarya,Polygalaceae,Polygala,Plantae,Fabales,Angiosperms
7459,7459,GlcNAc(b1-2)[GlcA(b1-3)][Glc(b1-6)]Gal(a1-3)Gal(b1-4)GlcNAc,GBID15815,Unknown,None,Pseudoalteromonas agarivorans,Gammaproteobacteria,Bacteria,Pseudoalteromonadaceae,Pseudoalteromonas,Bacteria,Alteromonadales,Proteobacteria
7460,7460,DDManHep(a1-6)GlcN(a1-4)[DDManHep(a1-2)]GalA(a1-3)[GalA(b1-7)LDManHep(a1-7)]LDManHepOPEtn(a1-3)[Glc(b1-4)]LDManHep(a1-5)[AraN(b1-8)]Kdo,GBID15820,Unknown,None,Proteus mirabilis,Gammaproteobacteria,Bacteria,Morganellaceae,Proteus,Bacteria,Enterobacterales,Proteobacteria
7461,7461,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,GBID15821,Unknown,N,"Ginkgo biloba, Glycine max, Solanum lycopersicum","Ginkgoopsida, Dicotyledons",Eukarya,"Ginkgoaceae, Fabaceae, Solanaceae","Ginkgo, Glycine, Solanum",Plantae,"Ginkgoales, Fabales, Solanales","Ginkgophyta , Angiosperms"
7462,7462,Fuc(a1-3)Fuc(b1-3)GalNAc(b1-3)DDManHep(a1-7)[Glc(a1-2)]DDManHep(a1-2)[Glc(a1-3)Glc(a1-4)Gal(b1-7)]DDManHep(a1-2)LDManHep(a1-3)LDManHepOP(a1-5)Kdo,GBID15822,Unknown,None,Helicobacter pylori,Epsilonproteobacteria,Bacteria,Helicobacteraceae,Helicobacter,Bacteria,Campylobacterales,Proteobacteria
7463,7463,Glc(b1-4)[RhaOPGro(a1-3)][Glc(b1-6)]Glc(a1-3)RhaOAc(b1-4)Glc,GBID15827,Unknown,None,Lactobacillus sakei,Bacilli,Bacteria,Lactobacillaceae,Lactobacillus,Bacteria,Lactobacillales,Firmicutes
7464,7464,[L-Xyl(b1-4)]Rha(a1-2)Glc(a1-3)Rha(a1-2)Rha,GBID15829,Unknown,None,Xanthomonas campestris,Gammaproteobacteria,Bacteria,Xanthomonadaceae,Xanthomonas,Bacteria,Xanthomonadales,Proteobacteria
7465,7465,Fuc(a1-2)[Gal(b1-3)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,GBID15832,Unknown,O,Xenopus laevis,Amphibia,Eukarya,Pipidae,Xenopus,Animalia,Anura,Chordata
7466,7466,Glc(b1-2)LDManHepOPEtn(a1-2)LDManHepOPEtn(a1-3)[Glc(b1-4)]LDManHep(a1-5)KdoOPPEtn,GBID15833,Unknown,None,Haemophilus influenzae,Gammaproteobacteria,Bacteria,Pasteurellaceae,Haemophilus,Bacteria,Pasteurellales,Proteobacteria
7467,7467,[GalOMe(b1-4)][Glc(b1-6)]GalOPGro(b1-3)GalOPGro,GBID15835,Unknown,None,,Actinobacteria,Bacteria,Thermomonosporaceae,Actinomadura,Bacteria,Actinomycetales,Actinobacteria
7468,7468,Glc(b1-6)Glc(b1-3)Glc(b1-3)[Glc(a1-6)]Glc(b1-6)Glc(a1-6)Glc(a1-4)[Glc(b1-6)]Glc(a1-6)Glc,GBID15836,Unknown,None,,Agaricomycetes,Eukarya,Meripilaceae,,Fungi,Polyporales,Basidiomycota
7469,7469,Glc(b1-4)[Glc(b1-6)]Glc(a1-5)Kdo,GBID15837,Unknown,None,,Gammaproteobacteria,Bacteria,Moraxellaceae,Moraxella,Bacteria,Pseudomonadales,Proteobacteria
7470,7470,GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,GBID15841,Unknown,N,"Mamestra brassicae, Spodoptera frugiperda",Insecta,Eukarya,Noctuidae,"Mamestra, Spodoptera",Animalia,Lepidoptera,Arthropoda
7471,7471,Man(a1-6)[Man(a1-3)]Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,GBID15842,Unknown,N,Carica papaya,Dicotyledons,Eukarya,Caricaceae,Carica,Plantae,Brassicales,Angiosperms
7472,7472,Glc(b1-3)Glc(b1-2)[Glc(b1-3)Xyl(b1-3)]Glc(b1-4)Gal,GBID15847,Unknown,None,,Monocotyledons ,Eukarya,Asparagaceae,Diuranthera,Plantae,Asparagales,Angiosperms
7473,7473,GlcOAcA(a1-2)[Ribf(b1-3)]RhaOAc(a1-3)Rha(b1-4)Rha(b1-3)GlcNAcOAc(b1-4)GlcOAcA,GBID15848,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
7474,7474,GalOP(a1-6)Gal(a1-3)Galf(b1-3)Man(a1-3)Man(a1-4)GlcN,GBID15850,Unknown,None,"Leishmania donovani, Leishmania major",Kinetoplastida,Eukarya,Trypanosomatidae,Leishmania,Excavata,Trypanosomatida,Euglenozoa
7475,7475,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc,GBID15851,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
7476,7476,PseNAcNAc(b2-4)Gal(b1-4)GlcNAc(b1-4)PseNAcNAc,GBID15855,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
7477,7477,Glc(b1-3)Rha(a1-4)Glc,GBID15857,Yes,None,Burkholderia cepacia,Betaproteobacteria,Bacteria,Burkholderiaceae,Burkholderia,Bacteria,Burkholderiales,Proteobacteria
7478,7478,Man(a1-6)[Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)]Man(a1-6)Man,GBID15868,Unknown,None,Komagataella pastoris,Saccharomycetes,Eukarya,Saccharomycetaceae,Komagataella,Fungi,Saccharomycetales,Ascomycota
7479,7479,Fruf(b2-6)Fruf(b2-6)[Fruf(b1-2)]Fruf(b2-6)Fruf(b1-2)Glc,GBID15869,Unknown,None,Bromus tectorum,Monocotyledons ,Eukarya,Poaceae,Bromus,Plantae,Poales,Angiosperms
7480,7480,Glc(b1-2)Man(a1-5)[Kdo(a2-6)]Kdo,GBID15870,Unknown,None,Francisella tularensis,Gammaproteobacteria,Bacteria,Francisellaceae,Francisella,Bacteria,Thiotrichales,Proteobacteria
7481,7481,Rha(a1-3)D-Fuc(a1-2)Xyl(b1-3)Rha,GBID15871,Unknown,None,,Alphaproteobacteria,Bacteria,Rhodospirillaceae,Azospirillum,Bacteria,Rhodospirillales,Proteobacteria
7482,7482,Gal(b1-4)GalNAc(b1-3)1dEry-ol,GBID15872,Unknown,None,Actinobacillus pleuropneumoniae,Gammaproteobacteria,Bacteria,Pasteurellaceae,Actinobacillus,Bacteria,Pasteurellales,Proteobacteria
7483,7483,Glc(a1-2)[GlcN(b1-3)]Rha(a1-4)Glc(a1-3)[Rha(a1-2)][LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHepOPEtn(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcOPN(b1-6)GlcOPN,GBID15874,Unknown,None,,Betaproteobacteria,Bacteria,Neisseriaceae,,Bacteria,Neisseriales,Proteobacteria
7484,7484,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID15876,Unknown,N,Bos taurus,Mammalia,Eukarya,Bovidae,Bos,Animalia,Artiodactyla,Chordata
7485,7485,Araf(a1-2)[Araf(a1-3)]Xyl(b1-4)Xyl(b1-4)Xyl,GBID15881,Unknown,None,"Hordeum vulgare, Triticum aestivum",Monocotyledons ,Eukarya,Poaceae,"Hordeum, Triticum",Plantae,Poales,Angiosperms
7486,7486,GlcN(a1-2)LDManHep(a1-3)LDManHep(a1-5)[Kdo(a2-4)]Kdo,GBID15885,Unknown,None,Neisseria gonorrhoeae,Betaproteobacteria,Bacteria,Neisseriaceae,Neisseria,Bacteria,Neisseriales,Proteobacteria
7487,7487,Rha(a1-3)QuiNAc(b1-7)LDManHep(a1-2)[Glc(a1-6)]Gal(a1-3)[LDManHep(a1-7)LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Ko(a2-4)]Kdo,GBID15887,Unknown,None,Burkholderia cenocepacia,Betaproteobacteria,Bacteria,Burkholderiaceae,Burkholderia,Bacteria,Burkholderiales,Proteobacteria
7488,7488,Fuc(a1-2)Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc,GBID15888,Unknown,O,Xenopus laevis,Amphibia,Eukarya,Pipidae,Xenopus,Animalia,Anura,Chordata
7489,7489,Gal(a1-3)Galf(b1-3)Gal,GBID15889,Yes,None,"Klebsiella pneumoniae, Serratia marcescens, ",Gammaproteobacteria,Bacteria,"Enterobacteriaceae, Yersiniaceae","Klebsiella, Serratia",Bacteria,Enterobacterales,Proteobacteria
7490,7490,Glc(b1-3)GalNAc(a1-3)GalNAc(b1-3)Rha,GBID15890,Unknown,None,Burkholderia multivorans,Betaproteobacteria,Bacteria,Burkholderiaceae,Burkholderia,Bacteria,Burkholderiales,Proteobacteria
7491,7491,GalOMeA(a1-4)GalA(a1-4)GalOMeA,GBID15899,Unknown,None,Citrus sinensis,Dicotyledons,Eukarya,Rutaceae,Citrus,Plantae,Sapindales,Angiosperms
7492,7492,Man(a1-6)[Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)]Man(a1-6)Man(a1-6)Man,GBID15901,Unknown,None,Kluyveromyces marxianus,Saccharomycetes,Eukarya,Saccharomycopsidaceae,Kluyveromyces,Fungi,Saccharomycetales,Ascomycota
7493,7493,[Glc(b1-2)]Gal(b1-3)GalNAc(b1-4)GalNAcOP(a1-6)Gal,GBID15902,Unknown,None,Proteus vulgaris,Gammaproteobacteria,Bacteria,Morganellaceae,Proteus,Bacteria,Enterobacterales,Proteobacteria
7494,7494,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Fuc,GBID15907,Yes,O,Cricetulus griseus,Mammalia,Eukarya,Cricetidae,Cricetulus,Animalia,Rodentia,Chordata
7495,7495,Glc(b1-4)[Rha(a1-3)Rha(a1-4)GlcA(a1-3)]Man(a1-3)Rha(a1-3)Glc,GBID15909,Unknown,None,Dickeya chrysanthemi,Gammaproteobacteria,Bacteria,Pectobacteriaceae,Dickeya,Bacteria,Enterobacterales,Proteobacteria
7496,7496,D-Rha(a1-3)D-Rha(a1-3)Man(b1-2)D-Rha,GBID15913,Unknown,None,Pseudomonas putida,Gammaproteobacteria,Bacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria
