,Unnamed: 0,ID,Glycan,Link,Species,Immunogenic
3671,3691,GBID3080,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc,None,"Escherichia coli, Pasteurella multocida",Yes
3701,3721,GBID3111,[Glc(b1-3)]GalNAc(a1-6)Gal(b1-3)[Glc(a1-4)]GalNAc(b1-4)GlcNAc(a1-4)GalNAc,None,Hafnia alvei,Yes
3713,3733,GBID3124,Fuc(a1-3)Man(a1-3)QuiNAc(b1-4)Kdo(a1-6)Gal(a1-6)[GalA(a1-4)]Man(a1-5)Kdo(a1-4)[GalA(a1-4)]Kdo(a1-5)GalA,None,,Yes
3718,3738,GBID3129,FucNAc(a1-2)QuiNAc(b1-3)FucNAc(a1-3)QuiNAc(a1-3)FucNAc,None,Pseudomonas cichorii,Yes
3736,3757,GBID3148,GalNAc(b1-4)[NeuNGc(a2-3)]Gal(b1-4)Glc,None,,Yes
3775,3796,GBID3189,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc,None,,Yes
3790,3811,GBID3204,Rha(a1-3)[GalNAc(b1-2)]Rha(a1-2)Rha,None,Aggregatibacter actinomycetemcomitans,Yes
3797,3818,GBID3211,Rha(a1-3)Rha(a1-2)Rha(b1-3)Rha,None,Burkholderia cepacia,Yes
3801,3822,GBID3215,GalNAc(b1-4)[NeuNGc(a2-3)]Gal,None,,Yes
3819,3840,GBID3233,NeuNGc(a2-8)NeuNGc(a2-3)Gal,None,,Yes
3822,3844,GBID3237,NeuNGcA(a2-6)Gal(b1-4)Glc,None,,Yes
3825,3847,GBID3240,Glc(b1-3)GalNAc(a1-3)GalNAc(b1-3)Rha(a1-3)[QuiNAc(b1-3)Rha(a1-2)][LDManHep(a1-7)]LDManHep(a1-3)[LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)Kdo(a2-4)Kdo(b1-8)AraN,None,Burkholderia multivorans,Yes
3870,3892,GBID3288,QuiNAc(b1-2)Rha(a1-4)GalAN(a1-6)[GlcAN(b1-3)Glc(b1-4)]Gal(a1-5)[Kdo(a1-4)]Kdo,None,,Yes
3900,3922,GBID3320,RhaOAc(a1-3)GlcNAc(b1-4)RhaOAc,None,"Aeromonas hydrophila, Aeromonas sobria",Yes
3947,3969,GBID3370,[Asc(a1-3)]DDManHep(a1-4)FucNAc(a1-3)QuiNAc(b1-2)DDManHep,None,Vibrio cholerae,Yes
4025,4048,GBID3453,GlcNAc(b1-2)[Rha(a1-6)Glc(b1-4)]Glc(a1-3)GalNAla(a1-3)LDManHepOCm(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo,None,Pseudomonas syringae,Yes
4043,4066,GBID3471,Glc(b1-2)FucOAcNBut(b1-6)GlcNAc(a1-4)[Glc(b1-3)]GalNAc(a1-3)GlcNAc(b1-2)Glc,None,Hafnia alvei,Yes
4049,4072,GBID3477,Gal(a1-6)GlcNAc(a1-4)GalNAc(b1-3)Gal,None,Burkholderia cepacia,Yes
4084,4108,GBID3515,NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-4)Glc,None,,Yes
4141,4166,GBID3574,ManNAcAAla(b1-4)GlcNAcA(b1-4)ManNAcAAla,None,Pseudoalteromonas sp,Yes
4181,4207,GBID3619,Rha(a1-3)[GlcNAc(b1-4)]GlcNAc(b1-3)[Kdo(a2-4)]GalNAc(a1-5)Kdo,None,Pseudomonas cichorii,Yes
4211,4237,GBID3649,[Rha(a1-3)]Rha(a1-2)[Rha(a1-3)]Rha(a1-3)Rha(b1-2)Rha,None,Xanthomonas campestris,Yes
4244,4271,GBID3683,Man(b1-2)Man(a1-2)Man(a1-3)Man,None,"Escherichia coli, Klebsiella pneumoniae",Yes
4255,4282,GBID3694,Man(a1-2)Man(a1-2)[Glc(a1-4)]Man(b1-3)FucNAc(a1-6)Man,None,,Yes
4272,4299,GBID3711,RhaOAc(b1-4)Rha(a1-3)[GlcNAc(b1-2)]Fuc(a1-3)RhaOAc,None,Pseudomonas fluorescens,Yes
4273,4300,GBID3712,GalAAlaLys(a1-3)GalNAc(b1-4)GlcA(b1-3)GalNAc(b1-2)GalAAlaLys,None,,Yes
4284,4311,GBID3723,Glc(a1-2)Gal(b1-4)Glc(b1-4)Glc(b1-3)[GalN(a1-4)]GlcNAcA(a1-4)[GlcN(b1-7)]Kdo(a2-5)[Kdo(a1-4)]Kdo,None,,Yes
4295,4322,GBID3734,GalfOAc(b1-3)Man(b1-3)GalfOAc,None,Burkholderia cepacia,Yes
4310,4337,GBID3750,[Galf(b1-3)]Rha(a1-2)RhaOAc(a1-2)Ribf(b1-4)Gal(a1-3)GlcNAc(a1-2)Rha,None,Hafnia alvei,Yes
4353,4380,GBID3794,Rha(a1-2)Rha(a1-2)Gal(a1-3)Rha,None,Burkholderia anthina,Yes
4398,4425,GBID3842,[Rha(a1-3)][Gal(b1-4)]ManNAc(b1-4)GlcA(b1-3)GalNAc(b1-6)ManNAc,None,Aeromonas caviae,Yes
4408,4435,GBID3852,NeuNGc(a2-3)Gal(b1-3)GlcNAc,None,,Yes
4409,4436,GBID3853,Rha(b1-4)[Glc(a1-3)]Rha(a1-3)Fuc(a1-3)Rha,None,Stenotrophomonas maltophilia,Yes
4416,4443,GBID3860,[Rha(a1-4)GalA(a1-2)]RhaOAc(a1-4)Glc(a1-2)Rha(a1-3)[Glc(a1-4)]GlcNAc(b1-3)RhaOAc,None,Cronobacter sakazakii,Yes
4433,4460,GBID3878,GlcAOLac(b1-4)GlcA(b1-4)GalNAcA(a1-3)QuiNAc(b1-2)GlcAOLac,None,Halomonas pantelleriensis,Yes
4452,4479,GBID3897,Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,N,"Actinidia chinensis, Allium cepa, Ananas comosus, Apium graveolens oulce, Asparagus officinalis, Carica papaya, Citrus sinensis, Corylus avellana, Daucus carota, Fragaria ananassa, Juglans regia, Lupinus luteus, Malus domestica, Momordica charantia, Musa acuminata, Persea americana, Pistacia vera, Prunus dulcis sativa, Pyrus communis williams, Ricinus communis, Solanum lycopersicum, Synsepalum dulcificum, Vatairea macrocarpa",Yes
4481,4508,GBID3928,Kdo(b2-3)6dTalOAc(a1-3)GlcNAc(a1-7)Kdo,None,Providencia alcalifaciens,Yes
4484,4511,GBID3931,GlcNAcOAcA(b1-4)FucOAcNAm(a1-3)Sug(a1-4)GlcNAcOAcA,None,Flavobacterium columnare,Yes
4521,4548,GBID3970,Fuc(a1-2)Rha(a1-3)Fuc,None,Burkholderia cepacia,Yes
4522,4549,GBID3971,Gal(b1-4)[Gal(a1-6)]Glc(b1-6)GlcNAc(b1-3)Gal,None,Actinobacillus suis,Yes
4530,4557,GBID3979,Galf(b1-3)GlcNAc(b1-5)Galf,None,Klebsiella pneumoniae,Yes
4531,4558,GBID3980,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,None,,Yes
4536,4563,GBID3985,[Gal(a1-6)]Glc(b1-3)GalNAc(b1-3)Glc,None,"Acinetobacter baumannii, Acinetobacter sp",Yes
4537,4564,GBID3986,NeuNAcOAc(a2-8)NeuNAc(a2-3)Gal(b1-4)Glc,None,,Yes
4541,4568,GBID3990,ManNAcA(b1-4)GulNAcOAcA(a1-3)QuiNAcNBut(b1-4)ManNAcA,None,,Yes
4578,4605,GBID4029,Galf(a1-3)RhaOAc(a1-4)GlcNAc(a1-2)Rha(a1-3)GlcNAc(b1-2)Galf,None,Pragia fontium,Yes
4602,4629,GBID4055,Man(a1-2)Man(a1-2)Man(b1-3)GlcNAc(a1-4)Man,None,Salmonella sp,Yes
4617,4644,GBID4070,RhaNAc(a1-2)RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc,None,,Yes
4627,4654,GBID4080,GlcNAc(a1-3)FucNAc(a1-3)[Glc(b1-4)]GlcNAc(a1-6)GlcNAc,None,Providencia alcalifaciens,Yes
4655,4683,GBID4109,[Gal(a1-3)Fuc(a1-4)GlcNAc(a1-3)]Fuc(a1-3)FucNAc(b1-4)Fuc,None,Vibrio cholerae,Yes
4680,4708,GBID4134,[Ribf(a1-4)]ManNAc(b1-4)GlcNAc(b1-3)ManNAc,None,Stenotrophomonas maltophilia,Yes
4681,4709,GBID4135,[QuiNAspAc(b1-6)]Gal(b1-6)GlcNAc(b1-6)Gal(b1-3)GlcNAc(b1-3)Gal,None,Providencia stuartii,Yes
4682,4710,GBID4136,Rha(a1-3)Fuc(a1-3)[Man(a1-2)]Fuc(a1-3)Rha,None,Rhizobium leguminosarum,Yes
4691,4719,GBID4145,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal,None,,Yes
4720,4749,GBID4176,Rha(a1-3)FucNThrAc(a1-3)[ManNAcA(b1-4)]GalNAc(a1-3)Rha,None,Pseudoalteromonas agarivorans,Yes
4728,4757,GBID4184,[QuiNAc(b1-6)]GalNAc(a1-6)Glc(a1-4)GlcA(b1-3)GalNAc(b1-4)GalNAc,None,Providencia alcalifaciens,Yes
4829,4858,GBID4288,Xyl(b1-4)Xyl(b1-4)[GlcA(a1-2)]Xyl(b1-4)[GlcA(a1-2)]Xyl(b1-4)Xyl(b1-4)[Ara(a1-3)]Xyl(b1-4)Xyl,None,,Yes
4832,4861,GBID4291,Gal(b1-4)[Fuc(a1-3)][Glc(a1-6)]GlcNAc(b1-3)Gal,None,Helicobacter pylori,Yes
4925,4954,GBID4387,Rha(a1-2)Ribf(b1-3)Rha(a1-3)Rha(a1-2)Rha,None,Klebsiella pneumoniae,Yes
4994,5023,GBID4460,FucNAcOAc(b1-3)GlcNAcOPyr(a1-4)Gal(a1-4)Gal(b1-3)GlcNAc(b1-2)FucNAcOAc,None,Providencia alcalifaciens,Yes
5007,5036,GBID4473,NeuNAc(a2-3)Gal(b1-3)GlcNAc,None,,Yes
5019,5048,GBID4485,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,None,,Yes
5067,5096,GBID4534,Col(a1-3)[Col(a1-6)]Glc(a1-4)Gal(a1-3)GlcNAc(b1-4)Glc,None,Escherichia coli,Yes
5068,5097,GBID4535,Gal(b1-4)GlcNAc(b1-3)Gal,None,"Escherichia coli, Haemophilus ducreyi, Helicobacter pylori",Yes
5072,5101,GBID4539,[Xluf(b2-2)]Rha(a1-3)[Xluf(b2-2)]Rha(b1-3)Rha,None,"Escherichia coli, Yersinia enterocolitica",Yes
5085,5114,GBID4552,Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)[Glc(a1-6)]GlcNAc(b1-2)Rha,None,"Escherichia coli, Shigella flexneri",Yes
5093,5122,GBID4560,Man(a1-2)Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(a1-6)Man,None,"Salmonella boecker, Salmonella carrau, Salmonella madelia, Salmonella sp",Yes
5199,5229,GBID4671,[Glc(b1-3)]GalNAcASer(a1-4)ManNAcA(b1-4)GulNAcA(a1-3)QuiNAcNBut(b1-4)GalNAcASer,None,Pseudomonas sp,Yes
5252,5283,GBID4726,GlcNAcNAlaFo(b1-4)GlcNAcNAmA(b1-4)GlcNAcNAlaFo,None,Vibrio ordalii,Yes
5306,5337,GBID4782,ManNAc(b1-4)[Glc(a1-2)]Glc(b1-3)ManNAc,None,Citrobacter werkmanii,Yes
5346,5377,GBID4823,Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc,None,,Yes
5361,5392,GBID4840,GlcA(b1-3)[Col(a1-2)Gal(b1-3)GlcAN(b1-6)]GlcNAc(b1-4)GlcA,None,Providencia alcalifaciens,Yes
5388,5419,GBID4868,Man(a1-3)[Glc(a1-2)]Rha(b1-4)Rha(b1-4)Man,None,Citrobacter braakii,Yes
5410,5443,GBID4892,[Altf(a1-3)]Man(b1-4)Man(a1-3)Fuc(a1-3)GlcNAc(a1-2)Man,None,Yersinia pseudotuberculosis,Yes
5423,5456,GBID4905,QuiNFo(b1-3)Gal(a1-3)GlcA(b1-3)GalNAc(b1-4)QuiNFo,None,Providencia alcalifaciens,Yes
5508,5543,GBID4994,Rha(a1-2)Fuc(a1-2)Gal(a1-2)Fuc(a1-3)GlcA,None,Vibrio fluvialis,Yes
5542,5577,GBID5028,Rha(a1-4)Gal(b1-4)[Glc(b1-3)]GalNAc(b1-4)Rha,None,Actinobacillus pleuropneumoniae,Yes
5580,5617,GBID5069,[RhaOLac(a1-3)]Man(b1-4)GalNAc(a1-4)GalA(a1-3)GlcNAc(a1-2)Man,None,Vibrio fluvialis,Yes
5581,5618,GBID5070,GlcNAc(b1-4)GalOAcNAmA(a1-3)Sug(a1-4)GlcNAc,None,Pseudoalteromonas rubra,Yes
5764,5803,GBID5263,Rha(a1-3)GlcNAc(b1-7)[Glc(a1-2)LDManHep(a1-6)][LDManHep(a1-2)]DDManHep(a1-5)KdoN,None,Shewanella algae,Yes
5773,5812,GBID5272,Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal,None,,Yes
5827,5868,GBID5331,[GlcA(a1-4)]GlcNAcOAc(a1-3)RhaOAc(b1-4)GlcNAc(b1-6)GlcNAcOAc,None,Vibrio cholerae,Yes
5864,5905,GBID5368,GalAGroN(a1-4)Gal(a1-3)GalA(a1-3)GlcNAc(b1-4)GalAGroN,None,Edwardsiella tarda,Yes
5872,5913,GBID5377,Fuc(a1-2)Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc,None,,Yes
5887,5928,GBID5392,Man(a1-2)Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man,None,"Escherichia coli, Salmonella boecker, Salmonella madelia, Salmonella sp",Yes
5894,5935,GBID5399,Gal(a1-2)Rha(a1-2)Ribf(b1-4)Gal(b1-3)GalNAc(b1-4)Gal,None,Hafnia alvei,Yes
5917,5958,GBID5422,Man(b1-2)[Glc(a1-3)]Man(a1-2)Man(a1-2)Man(b1-3)GlcNAc(b1-2)Man,None,"Salmonella ohio, Salmonella sp",Yes
5920,5961,GBID5425,NeuNAc(a2-3)Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc,None,,Yes
5922,5963,GBID5427,QuiNBut(b1-2)Rha(a1-4)GalNAcA(a1-3)QuiNAcNBut(a1-2)QuiNBut,None,Pseudomonas fluorescens,Yes
5937,5978,GBID5443,[GlcNAc(b1-3)]Rha(a1-2)Rha(a1-6)Glc(a1-2)Rha,None,Actinobacillus pleuropneumoniae,Yes
6017,6058,GBID5528,[GalAAlaLys(a1-4)]GalNAc(b1-4)GlcA(b1-3)GlcNAc(b1-6)GalNAc,None,Providencia alcalifaciens,Yes
6018,6059,GBID5529,[Abe(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,None,"Citrobacter freundii, Edwardsiella tarda, Escherichia coli, Salmonella enterica, Salmonella essen",Yes
6030,6072,GBID5543,GlcNAcA(b1-3)GlcNAcA(b1-3)QuiNAcNAm(a1-4)GlcNAcA,None,Pseudaminobacter defluvii,Yes
6088,6131,GBID5605,[GalA(a1-4)]Gal(a1-3)Galf(b1-3)Gal,None,Klebsiella pneumoniae,Yes
6122,6166,GBID5641,QuiNAc(b1-3)FucNAc(a1-4)QuiNAc,None,Vibrio anguillarum,Yes
6127,6171,GBID5646,Gal(b1-3)GalNAc(b1-3)Gal,None,,Yes
6135,6179,GBID5654,[Araf(a1-3)]GlcNAc(a1-4)GalNAc(a1-6)GlcNAc,None,Stenotrophomonas maltophilia,Yes
6165,6209,GBID5686,Glc(b1-4)[Rha(a1-3)]Man(b1-4)Man(a1-3)Glc,None,Aggregatibacter actinomycetemcomitans,Yes
6185,6230,GBID5711,[RhaOMe(a1-4)]Glc(a1-3)Rha(a1-3)Rha(a1-3)Glc(b1-3)Glc,None,Acidithiobacillus ferrooxidans,Yes
6225,6271,GBID5756,Gal(b1-3)GlcNAc(a1-3)Gal(b1-3)GlcNAc,None,,Yes
6331,6377,GBID5866,GalOS(b1-3)[Fuc(a1-4)]GlcNAc,None,,Yes
6332,6378,GBID5867,[Col(a1-3)][Col(a1-6)]Glc(a1-4)Gal(a1-3)GalNAc(b1-4)Glc,None,Yersinia pseudotuberculosis,Yes
6344,6390,GBID5880,[FucNBut(b1-3)GalNAc(a1-3)GalNAc(b1-3)]Gal(a1-6)Gal(b1-3)GalNAc(b1-4)Gal,None,Acinetobacter baumannii,Yes
6355,6401,GBID5891,[Gal(a1-3)]Rha(a1-3)Rha(b1-4)Glc(b1-2)Rha,None,,Yes
6358,6404,GBID5895,GlcNAc(a1-4)[Glc(b1-3)]GalNAc(a1-3)GlcNAc(a1-6)GlcNAc,None,Acinetobacter baumannii,Yes
6370,6416,GBID5908,Gal(b1-3)Gul(a1-2)Gal,None,Yersinia enterocolitica,Yes
6400,6446,GBID5939,Man(a1-3)Rha(b1-2)Rha(a1-2)Rha(a1-2)Rha,None,Stenotrophomonas maltophilia,Yes
6404,6450,GBID5943,LDManHep(a1-4)[Gal(a1-7)]Kdo(a1-2)Glc(a1-3)Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a1-2)]Kdo,None,Hafnia alvei,Yes
6408,6454,GBID5947,Man(b1-4)Rha(a1-3)[Glc(a1-4)]Gal(a1-6)Man,None,"Salmonella muenster, Salmonella sp",Yes
6436,6482,GBID5975,Rha(a1-3)[XylOMe(b1-4)]Rha(a1-4)Rha(a1-2)Rha,None,Stenotrophomonas maltophilia,Yes
6455,6501,GBID5994,Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(b1-3)Rha(a1-3)[Rha(a1-2)]LDManHep(a1-3)[Glc(b1-4)][AraN(b1-7)]LDManHep(a1-5)Kdo(a2-4)Kdo,None,Ralstonia solanacearum,Yes
6457,6503,GBID5997,[PseNAcNAc(b2-6)]Gal(a1-6)GlcNAc(a1-4)GalA(a1-3)QuiNAc(b1-3)Gal,None,Pseudoalteromonas atlantica,Yes
6554,6600,GBID6097,QuiNAc(b1-4)PseNAcNAm(b2-4)Gal(b1-4)QuiNAc,None,Vibrio cholerae,Yes
6575,6621,GBID6118,[Fuc(a1-3)]GalNAc(a1-6)ManOAc(a1-3)Fuc(a1-3)[Glc(b1-4)]GalNAc(b1-4)GalNAc,None,Salmonella sp,Yes
6658,6704,GBID6204,NeuNGc(a2-3)Gal(b1-4)GlcNAcOS,None,,Yes
6673,6719,GBID6219,Man(a1-2)Man(a1-3)Man(b1-2)Man,None,"Burkholderia cepacia, Escherichia coli",Yes
6708,6754,GBID6258,Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc,None,,Yes
6717,6763,GBID6267,Fuc(a1-3)GlcNAc(b1-3)Fuc,None,Burkholderia cepacia,Yes
6761,6807,GBID6311,6dTal(a1-3)6dTalOAc(a1-2)RhaOMe(a1-2)6dTal,None,Mesorhizobium loti,Yes
6840,6887,GBID6392,Man(b1-4)Glc(a1-3)QuiNAc(a1-3)GlcNAc(a1-2)Man,None,Salmonella sp,Yes
6929,6977,GBID6485,[Gal(a1-3)]GlcNAcOAc(b1-4)FucNAm(a1-3)GlcNAc(a1-4)GlcNAcOAc,None,Yersinia pseudotuberculosis,Yes
6950,6998,GBID6506,Gal(a1-2)Gal(a1-2)[Glc(b1-3)]Glc(a1-3)Glc(a1-3)[GlcN(a1-7)LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo,None,Shigella sonnei,Yes
6985,7034,GBID6542,Rha(a1-6)Glc(a1-4)[Glc(b1-6)Glc(b1-3)]GalNAc(a1-3)LDManHepOCm(a1-3)LDManHep(a1-5)Kdo,None,Pseudomonas aeruginosa,Yes
6996,7045,GBID6554,GlcNAc(b1-3)Gal(b1-4)GlcNAc,None,,Yes
7018,7068,GBID6578,Rha(a1-3)Man(b1-4)ManOAc(a1-3)Rha,None,Burkholderia cepacia,Yes
7120,7173,GBID6687,GlcNAc(b1-3)Glc(a1-3)LDManHep(a1-3)Glc(b1-4)LDManHep(a1-5)Kdo(a2-4)Kdo(a1-5)LDManHep,None,Burkholderia cepacia,Yes
7123,7176,GBID6690,[Tyv(a1-3)]Man(b1-4)Rha(a1-3)[Glc(a1-6)]Gal(a1-6)Man,None,"Salmonella sp, Salmonella zuerich",Yes
7164,7218,GBID6733,[Col(a1-2)]Gal(b1-3)[Col(a1-4)]GlcNAc(b1-4)Rha(a1-3)GalNAc(a1-3)Gal,None,Aeromonas enteropelogenes,Yes
7192,7246,GBID6762,Rha(b1-4)Rha(a1-3)Rha(a1-3)Rha,None,Halomonas alkaliantarctica,Yes
7196,7250,GBID6766,[Tyv(a1-3)]Man(a1-4)Rha(a1-3)[GlcOAc(a1-4)]Gal(a1-2)Man,None,"Salmonella sp, Salmonella typhi",Yes
7227,7281,GBID6798,Man(a1-3)Man(a1-6)Man(a1-2)Man,None,Rahnella aquatilis,Yes
7240,7294,GBID6812,[Glc(a1-3)]RhaOAc(a1-3)ManNAc(b1-4)RhaOAc,None,Aeromonas salmonicida,Yes
7282,7336,GBID6856,Glc(a1-6)GlcNButOAc(a1-4)[Glc(a1-6)]GalNAc(a1-3)GalNAc(b1-2)Glc,None,Hafnia alvei,Yes
7283,7338,GBID6858,[ManNAc(a1-3)]Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(a1-2)Rha,None,Acinetobacter baumannii,Yes
7286,7341,GBID6861,NeuNAc(a2-6)Glc(a1-6)[Glc(a1-4)Gal(b1-6)Glc(b1-3)]Gal(b1-3)[Glc(a1-6)]GalNAc(b1-4)NeuNAc,None,Hafnia alvei,Yes
7304,7360,GBID6881,[GlcNAc(b1-3)][GlcNAc(b1-2)Glc(b1-2)]Gal(b1-3)GalNAc(a1-4)Gal(b1-3)GalNAc(b1-4)Gal,None,Providencia alcalifaciens,Yes
7332,7388,GBID6910,[Abe(a1-3)]Man(a1-2)Man(a1-2)Man(b1-3)GalNAc(a1-6)Man,None,Yersinia pseudotuberculosis,Yes
7346,7402,GBID6924,Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc,None,,Yes
7380,7438,GBID6960,[Man(b1-4)]Gal(a1-4)GalNAc(b1-3)GalNAc(b1-3)Gal,None,Providencia alcalifaciens,Yes
7389,7448,GBID6971,QuiNAspAc(b1-6)GlcNAc(a1-4)GalA(a1-3)GlcNAc(a1-3)QuiNAspAc,None,Providencia stuartii,Yes
7453,7512,GBID7040,RhaOAc(a1-2)Rha(a1-4)GalA(b1-3)GalNAc(b1-2)RhaOAc,None,"Escherichia coli, Shigella flexneri",Yes
7467,7526,GBID7055,NeuNAc(a2-8)NeuNAc(a2-3)Gal,None,,Yes
7484,7543,GBID7074,Rha(a1-3)[Sug(a1-2)]Rha(a1-3)Rha,None,Yersinia bercovieri,Yes
7595,7655,GBID7188,Man(a1-3)[Par(b1-4)]Fuc(a1-3)GalNAc(a1-2)Man,None,Yersinia pseudotuberculosis,Yes
7603,7663,GBID7197,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man,O,"Bos taurus, Oryctolagus cuniculus",Yes
7613,7674,GBID7208,Kdo(b2-7)LDManHep(a1-5)KdoOP,None,Alteromonas macleodii,Yes
7617,7678,GBID7212,NeuNAc(a2-9)NeuNAc(a2-6)Gal(b1-4)Glc,None,,Yes
7622,7683,GBID7217,QuiNFo(b1-3)GalNAc(a1-4)GlcOAcA(a1-3)Man(a1-2)Man(a1-3)GlcNAc(b1-2)QuiNFo,None,Hafnia alvei,Yes
7641,7702,GBID7236,NeuNAcOGc(a2-6)Gal(b1-4)GlcNAc,None,,Yes
7644,7705,GBID7240,Man(a1-3)Man(a1-4)Glc(b1-4)[GalA(a1-3)]Man(a1-5)[GalA(a1-4)]Kdo,None,Xanthomonas campestris,Yes
7650,7711,GBID7246,[ManNAc(b1-2)]Rha(a1-2)Rha(a1-2)Gal(a1-3)GlcNAc(b1-3)Rha,None,"Escherichia coli, Salmonella sp",Yes
7684,7745,GBID7280,Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,None,,Yes
7748,7810,GBID7345,Tyv(a1-3)Man(a1-4)Rha(a1-3)Gal(a1-2)Man,None,Salmonella enterica,Yes
7758,7821,GBID7356,Galf(b1-3)[Gal(a1-2)]Fuc(a1-3)Galf,None,Rahnella aquatilis,Yes
7760,7823,GBID7358,Rha(a1-3)Rha(a1-3)[ManNAc(a1-2)]Rha(a1-4)GlcNAc(b1-3)Rha,None,Rhizobium leguminosarum,Yes
7794,7858,GBID7394,Rha(a1-3)Rha(a1-6)Man(a1-6)Man(a1-5)[GalA(a1-4)]Kdo,None,Arenibacter certesii,Yes
7951,8015,GBID7560,GalNAcA(a1-4)GalNFoA(a1-3)QuiNAc(a1-3)QuiNAc(b1-3)GalNAcA,None,Vibrio anguillarum,Yes
7958,8022,GBID7568,Glc(a1-3)GlcNAc(a1-4)Glc,None,Burkholderia cepacia,Yes
7978,8042,GBID7588,QuiNAlaAc(b1-6)Glc(a1-3)[Glc(a1-2)]GlcA(b1-3)GalNAc(a1-2)QuiNAlaAc,None,Cronobacter sakazakii,Yes
8024,8088,GBID7636,QuiNHse(b1-6)Gal(a1-4)GalNAc(a1-3)FucNAc(a1-3)QuiNHse,None,,Yes
8076,8141,GBID7691,GalNAc(a1-2)Ribf(b1-4)GalNAc,None,"Burkholderia cepacia, Pseudomonas aeruginosa, Pseudomonas sp, Serratia marcescens, Vibrio fluvialis",Yes
8136,8201,GBID7753,GalNAc(b1-4)[NeuNAc(a2-8)NeuNAc(a2-3)]Gal(b1-4)Glc,None,,Yes
8171,8238,GBID7794,Kdo(a2-4)Neu(a2-8)Kdo,None,,Yes
8188,8255,GBID7811,QuiNThrAc(b1-3)GalNAcA(a1-4)GalNAc(a1-3)QuiNAc(a1-3)QuiNThrAc,None,Vibrio cholerae,Yes
8194,8261,GBID7817,Rha(a1-2)Rha(b1-3)Rha(a1-3)Rha(a1-2)Rha(a1-2)Rha,None,Azospirillum brasilense,Yes
8195,8262,GBID7818,[Glc(a1-4)]Glc(a1-4)GlcA(b1-4)[Glc(a1-2)Glc(a1-6)]GalNAc(b1-3)Gal(a1-3)GalNAc(b1-6)Glc,None,Hafnia alvei,Yes
8232,8299,GBID7856,Man(b1-4)Glc(b1-4)[Gal(a1-6)]Man(b1-4)Glc(b1-4)Man(b1-4)Glc(b1-4)Man(b1-4)Man,None,,Yes
8347,8415,GBID7978,GalNAc(b1-4)Gal(b1-4)Glc,None,,Yes
8363,8431,GBID7995,ManNAc(a1-4)GlcA(b1-3)Gal(b1-3)GlcNAc(b1-3)ManNAc,None,Vibrio cholerae,Yes
8375,8444,GBID8009,QuiNBut(a1-4)GalOAc(b1-4)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)QuiNBut,None,Hafnia alvei,Yes
8442,8511,GBID8079,Rha(a1-3)[Xyl(b1-2)]Rha(a1-3)[Xyl(b1-4)]Rha(a1-2)Rha,None,Xanthomonas campestris,Yes
8447,8516,GBID8085,RhaOAc(a1-2)Rha(a1-3)Rha(a1-3)[Glc(a1-4)]GlcNAc(b1-2)RhaOAc,None,Shigella flexneri,Yes
8450,8519,GBID8088,GalNAc(b1-4)[NeuNAc(a2-3)]Gal,None,,Yes
